GRANT_CARD_CODE,TAP_IN,TAP_OUT,TIME_IN,TIME_OUT
72593287,159,37,829,859
79926655,38,49,533,553
33778124,163,46,998,1034
3762099,265,43,589,662
18238533,198,45,441,497
1781236,152,50,429,495
68181854,46,36,460,483
44626930,204,36,439,481
1397146,183,43,410,484
36638751,22,39,594,622
54474115,108,46,606,634
68152045,3,37,707,741
51150959,167,50,407,450
43992350,198,36,592,633
32826643,37,50,448,462
12671550,55,48,419,481
26286439,42,46,467,483
87893734,117,46,742,783
12633381,91,46,564,621
70417252,35,45,1206,1230
67416901,157,39,877,911
63583157,147,43,717,744
50555950,81,44,392,441
54456545,111,45,904,946
46367558,2,35,466,507
12542256,149,43,479,507
47973942,167,47,465,507
71725497,39,37,555,566
11158393,42,36,490,509
70377194,45,44,1046,1051
88515131,38,48,824,844
60988650,224,37,475,505
18399566,46,43,1217,1235
36159674,228,43,457,505
83744702,74,40,1184,1215
65302338,232,37,442,467
17052239,232,38,534,563
22192786,125,35,464,507
32144504,126,42,1005,1031
75497327,41,46,931,949
50337815,46,43,845,862
25784492,51,44,430,509
6618109,188,43,435,475
10188548,40,42,658,665
12649056,246,36,1070,1116
52341604,80,47,504,539
63848090,3,37,636,668
74358727,1,40,402,446
16040445,39,45,471,489
19641695,230,41,723,781
45772225,56,43,459,518
12917481,147,37,521,562
85410432,211,37,454,485
31819321,77,49,958,988
12640714,38,47,875,895
16741308,32,48,454,520
36980911,111,37,388,433
71730148,37,41,546,559
6172539,218,45,494,521
51750092,1,45,410,465
86471439,32,47,500,563
14016265,241,50,463,505
23342452,47,38,1012,1035
766632,37,42,461,478
39937891,44,38,1014,1034
14790780,44,40,1095,1112
79297016,107,46,671,688
51220647,107,48,482,504
19599653,41,38,639,677
13655771,109,35,478,518
53464189,1,38,478,520
6336879,131,35,456,519
82292432,78,47,1166,1203
78201274,119,45,491,517
44739980,18,38,531,548
44464863,167,38,490,549
36536112,55,46,874,936
13609640,116,50,1090,1112
79365819,18,49,983,1001
36543403,62,35,483,518
13391234,104,46,674,689
38965643,50,43,568,592
19154859,95,46,453,494
22316913,48,40,683,709
74874918,164,36,444,485
89903336,13,43,730,756
62609993,97,50,867,910
11265970,241,43,882,914
46282399,60,43,872,911
6229026,76,44,417,456
47536996,216,45,520,536
71432456,113,44,740,782
37260130,44,35,1191,1217
70182316,40,46,1357,1382
13574795,35,48,729,746
2610576,114,37,341,393
84249567,5,44,927,965
86417498,257,43,648,707
17401369,46,35,760,784
45789084,258,35,525,583
74382275,87,48,525,582
22810005,127,44,606,630
20977569,130,48,715,756
74092677,248,50,419,460
44506398,233,43,1205,1244
3322617,157,43,479,506
74317229,21,46,487,506
23654376,226,36,469,507
49742782,157,46,491,509
25954735,21,48,1170,1210
14791734,38,36,497,509
6225835,80,35,402,428
34311585,63,47,462,505
6174917,157,37,915,950
86980742,115,36,489,507
82747527,35,38,1021,1033
88334352,127,46,469,506
19474898,37,46,1029,1053
67786812,114,39,805,864
10140856,158,38,440,472
67333422,39,50,749,768
44415188,78,49,1255,1283
89396581,230,38,720,769
47923605,125,48,518,560
48680301,65,39,769,782
12023873,257,45,472,520
88486042,202,45,475,520
19267389,205,37,350,397
19716211,38,44,870,890
46145313,47,37,545,562
72348213,98,44,544,563
45715248,57,48,496,563
14743976,44,47,671,681
21103259,24,44,421,449
32175315,63,36,458,489
85852900,98,45,657,681
49514159,40,50,1125,1144
78253575,57,35,458,518
37415876,7,37,880,905
49380046,113,47,484,518
43196244,58,38,461,506
47775534,39,46,485,507
13797206,152,35,455,508
13558239,14,35,1348,1379
79804781,44,38,1154,1173
30572531,118,35,1357,1383
6846093,230,35,1112,1143
11781644,85,50,1041,1113
19728318,111,50,1276,1316
78554218,37,49,504,518
15022756,110,35,465,503
45049506,94,45,429,469
71134953,258,38,467,536
54493646,34,46,435,505
14395411,50,40,485,504
81251644,96,50,470,505
18102346,44,38,1156,1174
46633608,117,39,539,560
42606117,231,37,1058,1090
12156089,72,48,474,494
39488674,152,44,409,449
75358586,42,39,612,623
70333023,47,44,773,782
43117437,235,45,410,483
16700250,126,43,402,427
45346918,21,50,883,913
19573146,95,35,421,473
27018528,99,39,950,967
54268703,46,44,773,782
14459197,47,35,1201,1217
64375641,11,50,734,758
6127496,46,45,1088,1093
16679218,6,50,444,474
46266238,49,36,697,708
52330433,65,45,445,482
32015328,6,47,440,482
51520829,21,44,493,507
89145791,211,41,916,950
78602404,3,37,428,461
48643273,36,42,920,942
45697333,65,43,470,509
79812992,46,35,1035,1054
2382883,125,47,468,505
13552920,131,37,457,507
78556890,233,45,623,658
86843838,38,45,635,658
13614625,23,35,924,974
12518121,49,40,416,441
4311181,97,36,474,506
80345665,137,50,321,367
12604324,5,41,532,563
64388804,53,46,872,947
80858451,165,40,740,800
17221867,265,43,566,668
89141154,31,38,502,570
30384299,18,35,1087,1116
52915831,40,46,637,665
44733152,21,43,686,709
43357712,27,45,445,488
74880766,223,37,493,521
50632089,105,37,533,560
12050468,117,47,459,487
17387226,226,43,942,987
17609167,216,46,462,476
19206053,204,43,861,894
74910680,228,37,390,433
70095269,138,45,428,463
15965725,126,47,654,684
37266335,44,37,463,486
69276702,270,47,483,562
87850641,229,43,791,859
71989007,35,41,595,617
44737979,221,37,474,495
74718186,18,37,450,472
70005013,17,50,1251,1251
24230401,68,37,669,688
48036595,166,50,467,507
12455285,6,38,512,535
12657153,38,50,487,503
13723465,27,46,458,508
5169448,18,46,493,505
53577184,30,38,499,561
80512770,44,50,500,517
78730771,62,46,418,456
15196825,263,35,428,505
87139311,30,50,432,503
64677526,232,50,915,943
16925753,44,50,483,503
48018818,148,35,1202,1247
65525286,50,39,1078,1094
78551723,111,44,422,456
51951665,99,50,439,472
18989998,42,35,459,482
22705133,1,50,534,583
16162861,183,46,427,484
85403301,266,50,392,474
12596467,35,43,1068,1095
85511403,43,50,730,756
45571226,45,48,470,481
45729310,152,43,1201,1240
12301808,5,44,419,457
80600260,31,46,564,621
16316438,68,40,1085,1097
5006653,6,35,441,470
18321995,122,50,726,756
3990711,9,36,839,860
26757069,137,35,747,772
15422305,23,48,1171,1213
18475474,205,44,472,506
45239921,23,44,484,509
89482203,21,44,845,845
67040245,7,50,446,475
67706533,233,41,1025,1055
36677694,15,37,1035,1050
12538294,114,37,411,462
42511706,223,44,793,844
14626304,207,45,470,507
78603711,13,43,868,945
60642513,50,48,1041,1051
19283668,112,35,466,508
16995373,115,45,439,474
47524654,6,45,905,945
16561679,16,47,956,986
19416821,65,46,727,765
49861171,157,37,461,485
49631284,137,43,1258,1305
48823987,35,46,654,683
85090660,259,48,463,520
83980214,230,47,511,559
75237385,167,36,434,488
86522658,34,45,398,461
79780996,77,39,717,769
13953685,39,45,501,519
49438858,151,46,511,563
75260900,113,45,478,518
46477134,137,46,442,488
11469365,146,37,486,521
18892476,232,39,1167,1203
19328124,40,44,426,441
7164690,156,36,915,935
53472527,137,50,643,675
32261770,11,39,451,463
47077892,131,36,425,473
70449246,74,38,517,539
12535250,6,35,422,999
50913973,45,38,529,551
12326377,21,45,486,516
42891587,4,35,477,518
43985306,43,50,1353,1382
51648393,264,40,437,518
6381570,124,42,461,482
34025548,48,38,532,553
71813798,269,43,1147,1229
17342611,20,41,759,781
30546880,267,45,424,485
89349876,165,48,440,480
13231739,166,47,442,481
2814484,225,37,452,483
15126002,36,48,466,481
16529003,43,50,967,991
87008336,55,50,519,584
33560879,65,41,588,635
63671410,59,42,877,913
51086668,269,36,405,485
37354970,265,35,1110,1215
45689818,197,47,436,484
15553903,40,46,464,483
51021644,20,37,744,773
72150682,45,50,399,414
33031474,35,43,811,841
65477094,188,37,460,506
47836678,41,43,499,505
72044351,209,50,402,437
74553951,48,37,443,460
14807358,43,39,492,505
80800150,122,43,492,508
50807946,27,50,417,476
89294092,50,45,460,475
12574879,227,40,465,510
43272743,47,41,917,949
74965737,111,38,512,564
16119893,41,46,421,439
82971318,137,46,387,464
84837677,233,42,994,1031
33513719,57,38,430,473
52300517,35,50,382,396
79395987,12,37,480,486
43709215,166,43,519,562
61017036,97,45,397,424
86884397,69,45,489,518
79967360,116,37,470,486
88109309,77,45,450,489
5090967,37,45,494,518
36829760,56,44,497,562
12665145,18,35,864,893
72148184,9,39,456,477
14884639,42,49,963,988
20322635,99,43,750,764
83696258,50,41,532,561
26682474,37,45,654,681
12720265,44,40,1280,1307
35091055,113,44,408,451
49502926,43,45,509,519
80257182,43,46,670,685
74625459,46,35,486,506
23816026,2,48,628,677
17547111,267,45,457,517
12493311,44,42,1307,1319
11036846,191,38,509,539
49916023,2,35,815,854
50350818,75,50,497,517
71439494,230,40,461,506
49400594,96,38,499,529
17622447,41,38,460,466
7022816,163,38,474,533
24892012,111,38,483,535
39730877,100,48,980,998
88522110,32,45,414,467
51860349,183,45,457,519
72043345,107,41,647,681
45747973,46,38,510,534
45859355,61,46,1068,1113
45404455,48,44,830,846
79677651,38,35,1098,1114
86170305,3,40,919,963
12661144,46,50,1012,1029
72492032,40,42,653,661
84553398,130,41,341,386
78176426,12,50,418,434
32451402,6,50,992,1028
53641546,225,46,722,742
89844265,5,45,601,648
75376197,227,45,459,489
2347782,82,43,461,520
51846595,76,42,856,896
13077476,123,37,538,563
17519804,82,43,500,561
28906514,130,50,411,456
21806185,46,35,760,780
52711655,115,45,453,490
15147246,229,45,448,489
43466340,114,35,498,548
79983017,43,39,969,988
16419701,42,46,401,420
13949011,20,35,1102,1136
51124134,139,35,613,639
17501248,181,35,596,642
79291040,240,47,514,547
64589836,6,50,733,772
6201873,6,46,729,774
88634908,188,44,671,719
79047290,10,41,463,482
47205891,152,46,515,560
16370032,40,42,817,829
35248363,48,37,477,493
16201291,38,41,821,829
12645832,65,44,1007,1035
11867684,137,50,555,589
22616427,51,45,479,562
43748382,129,47,816,859
23323039,161,50,470,495
54130817,50,37,488,497
72273331,45,48,486,495
13992965,236,45,501,563
74084333,163,46,403,442
17878520,228,37,453,495
49600316,131,47,780,833
42720905,22,41,451,476
52382420,16,43,1204,1222
18193240,2,48,445,495
10448839,242,48,454,493
44899631,44,35,560,585
20179294,10,36,466,480
42777709,12,35,1217,1232
12620154,54,48,412,477
74682077,44,37,367,393
63305264,94,50,864,913
1486441,202,35,433,471
32850347,44,48,741,755
11062563,130,35,424,474
84659387,149,37,924,967
50694124,36,35,612,620
30778959,81,43,1172,1231
19081901,117,50,563,585
46783015,97,50,429,462
14624891,65,48,445,483
86018894,152,50,939,991
14098193,146,36,466,507
67748673,44,46,852,861
16105531,50,42,942,968
67879237,40,36,790,807
75925670,7,45,500,535
51749893,45,35,431,453
46437530,1,44,597,651
2521599,178,36,478,540
49563483,127,41,378,409
16912164,207,45,500,535
79291925,35,39,1101,1115
11184087,44,46,1104,1113
42626340,129,44,619,648
80860037,65,50,615,659
24950489,49,43,486,507
48436901,266,43,1159,1238
54425540,20,36,478,508
68494666,110,37,521,563
13411562,87,43,498,562
75835195,38,45,744,766
70450026,63,37,410,437
50606593,130,45,602,640
19263374,1,35,390,435
60229970,43,50,1123,1150
15405692,50,43,771,801
86658317,38,45,525,544
16118738,12,42,1069,1084
33670954,107,46,440,461
12706292,139,35,435,463
78123664,104,50,533,548
11799877,117,42,531,561
39476212,47,50,1370,1382
13163274,122,41,1122,1143
1962159,4,48,808,854
16860792,115,38,511,538
34265799,12,50,814,831
46127483,46,37,1068,1089
17489851,60,50,416,464
12582288,38,46,411,435
54647712,211,37,468,497
68799446,66,47,529,562
18907133,35,43,561,590
15834492,13,35,813,830
84763988,43,35,628,660
27289829,21,43,543,559
16962704,194,42,530,561
13573532,3,46,444,495
54125649,38,42,594,613
19112382,138,46,845,905
52433272,89,39,558,615
12906284,35,46,614,634
43604181,130,41,689,744
43735439,30,46,565,621
15154914,24,43,674,707
13315681,109,43,874,914
72993467,23,50,416,451
85377151,146,35,538,580
31137031,30,47,576,635
52154459,44,38,888,912
44972067,20,44,774,786
88095876,228,35,444,482
11719670,57,43,382,428
16547734,95,44,593,624
13195311,35,50,745,755
17032866,19,37,674,742
63887005,25,37,434,481
47450046,99,43,783,805
17495570,54,45,467,539
16256804,167,45,486,538
43659018,133,43,609,664
47017536,50,38,949,968
16336162,76,35,1197,1216
16506677,214,48,1082,1112
19705236,188,45,1047,1092
11232665,35,46,721,744
84850473,232,42,728,781
88007805,130,40,431,483
11339371,67,37,976,993
60317017,163,47,597,635
15232706,127,43,549,583
27013111,29,35,510,584
42970558,38,42,452,461
44938651,132,45,443,485
52327242,16,43,1197,1215
11248748,35,42,443,466
42861599,178,49,643,743
89984503,42,43,736,744
11063057,43,35,596,624
15940170,95,40,967,992
86418562,32,50,850,913
12146184,4,45,442,484
12520091,256,40,1197,1244
11287045,269,43,392,473
16769576,6,43,818,862
30776457,44,50,1031,1051
45705451,232,47,471,505
36813592,113,50,399,437
14695579,57,46,443,508
51188098,36,47,848,865
17760320,195,36,473,506
31336003,32,47,442,506
16301153,38,50,1014,1030
51022331,184,36,448,482
84654176,43,50,837,865
79748932,45,50,1038,1054
78403082,39,36,833,861
39310412,62,45,433,471
48566230,245,44,906,941
18187238,107,44,1030,1053
86480639,229,45,466,509
37344521,63,40,476,505
21810361,42,37,451,468
72214545,20,47,1258,1286
46003533,232,43,1258,1307
16507409,112,45,449,486
12663910,50,46,436,449
80719092,109,44,537,564
16157957,66,37,464,487
78413037,42,37,972,988
17921345,43,41,553,562
75318380,60,43,950,991
60932212,37,49,972,988
15288931,37,43,739,764
14520280,137,35,860,899
12605469,269,45,394,464
46934782,56,45,456,521
74890969,230,38,476,521
49983879,202,50,515,563
63589534,77,47,655,684
65766395,43,36,867,894
78553426,1,35,417,462
43994800,199,45,411,488
45714509,35,46,470,489
88416721,78,45,1249,1287
82661707,43,50,410,438
12525944,44,43,785,895
17266954,145,50,1265,1317
47747766,41,45,502,517
60520268,2,49,470,521
46200314,163,38,491,544
14030528,55,39,366,404
12651391,101,50,488,507
87782910,113,37,948,997
71601649,253,46,620,658
10495210,235,50,428,493
63712319,218,49,1202,1225
27279700,39,46,872,905
52597721,216,46,426,442
43037937,62,50,730,767
70377421,40,37,470,482
12662713,64,46,404,442
78684903,6,46,515,560
69494229,29,38,801,858
83880731,38,44,884,903
72813795,159,38,478,508
11975663,46,40,1094,1114
80399439,45,39,1075,1095
83864344,216,46,567,582
79815097,38,45,463,484
49650375,253,45,441,482
19187110,216,41,706,745
17472761,42,38,896,911
16418320,22,45,890,915
32611008,34,47,582,582
79819528,160,37,454,483
78913134,49,37,466,480
79809046,216,37,449,483
16242654,19,37,674,742
89378049,115,35,756,782
81008017,3,42,420,462
72295599,75,35,1201,1217
62312114,13,35,1201,1216
33000780,76,47,602,633
82655979,110,37,926,966
11851401,149,36,740,784
86381008,75,35,570,583
44182102,37,42,1212,1230
68801145,21,48,1212,1243
69935974,115,36,489,506
12721521,96,39,360,384
2465163,38,45,924,946
19280385,35,43,1186,1214
18279053,35,42,1011,1033
71179023,118,46,942,973
11710048,110,43,816,861
63828280,46,48,446,454
80339104,115,46,425,464
54235145,20,43,376,399
86140595,55,38,609,657
49028247,110,47,480,506
86725890,20,50,383,419
78566291,63,44,468,505
43964867,95,50,525,566
19119839,22,43,752,774
48488051,223,50,890,945
84518011,125,37,529,562
42938082,39,37,452,461
80230840,29,44,503,559
48619731,46,42,745,764
21225089,46,35,469,489
22334817,50,47,477,486
47857250,132,45,386,424
43962756,39,36,476,488
49418773,77,47,646,681
48361742,260,44,510,561
13875840,233,44,949,986
79284765,77,46,469,506
43978790,146,35,929,967
22975898,17,37,642,669
86155959,107,37,499,537
17149779,113,43,607,663
12946129,20,38,546,568
54426077,107,46,1094,1113
83792941,46,35,785,806
12599659,43,48,640,661
81946164,100,43,981,999
13859190,188,43,723,769
45904213,113,35,843,894
1416266,95,45,456,490
43137951,125,45,462,489
15114537,9,46,411,451
46372371,115,47,532,562
49686769,169,50,713,769
51217630,105,37,491,518
17023681,45,41,410,424
12651442,114,48,718,768
25635483,224,46,882,891
13426431,221,40,486,518
30682193,221,45,452,488
16488002,224,46,977,988
11927385,233,48,468,489
44327126,50,37,444,454
12520618,52,46,415,489
23185744,65,45,474,517
51935909,21,45,440,456
79182752,207,37,450,490
53178007,8,45,460,494
17433906,80,43,807,859
16194951,72,46,482,507
16505232,39,43,1302,1317
75756533,38,47,912,937
21535410,230,38,516,559
14664361,170,35,469,519
12511236,38,41,450,520
48423260,80,43,1197,1251
50716376,20,38,493,517
64260943,165,38,439,490
34990036,95,35,450,519
74810634,50,38,515,531
17803938,113,38,482,536
78108440,46,37,663,692
19211911,50,41,1091,1114
75994402,137,46,452,504
4834045,23,46,1088,1114
11242301,66,35,482,508
86579926,133,45,469,515
88445822,114,48,465,504
16146139,3,39,820,856
14420098,35,45,911,937
20426126,128,38,865,913
15332049,232,42,1339,1385
46405920,32,45,1044,1094
7136805,109,43,872,914
68500769,192,45,713,758
28666121,171,44,305,398
23213453,127,43,446,481
11494558,22,37,1059,1093
79856740,146,37,453,484
79822539,105,35,436,459
35565454,137,35,748,783
64248046,13,50,1209,1240
78496864,43,40,623,632
87101688,128,44,749,782
49019539,26,45,625,662
17487059,248,43,692,744
77511020,227,45,507,536
33026334,61,38,640,667
15161071,37,49,1099,1113
3462034,165,37,524,571
52944472,49,39,747,772
81586966,129,46,905,945
45079733,43,36,482,507
88816458,117,38,830,863
12735875,7,48,986,1033
27782681,152,38,424,473
68445657,45,42,931,942
43527733,106,44,420,441
71667437,50,35,461,469
12425739,113,47,475,508
17547558,115,44,909,942
3659383,130,35,448,507
79394429,108,45,838,862
12181054,38,37,559,566
14727459,230,47,943,986
54225537,34,41,926,985
51056946,44,35,1140,1162
70432400,42,45,474,486
72222426,230,37,528,562
80834759,225,45,504,517
15801670,244,36,478,521
54048104,24,44,421,449
15019987,167,45,410,460
35805793,63,35,456,485
52486588,243,47,650,681
13074093,129,36,524,564
14881676,40,43,1297,1309
81607561,107,44,426,450
53334184,61,37,476,519
18271845,95,47,459,490
72749707,52,46,375,447
44324120,34,43,461,521
85853323,137,41,386,424
13465179,196,37,403,432
12532371,129,46,453,487
52215075,65,35,461,486
81375349,224,42,395,434
3685059,136,36,449,521
74227987,32,38,466,531
14521861,35,38,529,544
18374214,50,38,1007,1022
14039058,155,38,483,508
31131797,54,50,376,434
12689760,17,49,804,830
14441743,38,48,451,472
37259785,187,49,515,555
80118852,47,37,840,858
89728683,3,36,435,468
44511291,216,35,558,589
12915301,21,45,545,564
86999798,19,46,1058,1092
79898423,1,44,560,614
51843642,5,36,525,554
78837569,209,44,631,662
45214349,124,47,566,592
12181098,45,46,1230,1238
2817103,157,45,877,901
32185486,78,50,732,758
47289457,61,45,428,482
20573989,43,46,720,744
6312337,40,37,772,786
31194038,230,43,703,754
86709241,12,39,1101,1111
5706475,232,50,641,668
75251822,44,48,1038,1051
44199256,63,38,434,456
32191205,71,37,446,458
26470806,69,35,962,974
69495669,215,50,407,438
19234611,234,35,1250,1324
18542255,42,46,1303,1326
10184057,38,35,957,972
